X,Y,TNT_NAME,activity_type,address,date_fixed,latitude,longitude,repair_type,truck_name,FID
-8473830.41131602,5321539.66845121,Eastwood,    Accessory On,123 MOONEY AVE                                    ,2018/05/23 05:11:28+00,43.0628271115843,-76.1217137352199,STREET REPAIR,DP1             ,2911
-8473787.60895757,5321533.05576635,Eastwood,    Accessory On,135 MOONEY AVE                                    ,2018/05/23 05:12:44+00,43.0627837115912,-76.121329235092,STREET REPAIR,DP1             ,2912
-8473732.21636133,5321539.97318865,Eastwood,    Accessory On,145-47 MOONEY AVE                                 ,2018/05/23 05:14:05+00,43.0628291116188,-76.1208316349337,STREET REPAIR,DP1             ,2913
-8476460.19044098,5321860.48067958,Northside,    Accessory On,226 CARBON ST                                     ,2018/05/23 05:28:18+00,43.0649326110565,-76.145337443038,STREET REPAIR,DP1             ,2914
-8476453.21070589,5321846.08159849,Northside,    Accessory On,224 CARBON ST                                     ,2018/05/23 05:30:14+00,43.0648381110415,-76.1452747430109,STREET REPAIR,DP1             ,2915
-8476449.80432809,5321840.8400338,Northside,    Accessory On,224 CARBON ST                                     ,2018/05/23 05:30:59+00,43.0648037110364,-76.1452441429985,STREET REPAIR,DP1             ,2916
-8476446.35342279,5321841.55617784,Northside,    Accessory On,222 CARBON ST                                     ,2018/05/23 05:31:33+00,43.0648084110385,-76.1452131429887,STREET REPAIR,DP1             ,2917
-8476437.31427695,5321836.78696596,Northside,    Accessory On,222 CARBON ST                                     ,2018/05/23 05:32:08+00,43.0647771110359,-76.1451319429601,STREET REPAIR,DP1             ,2918
-8476434.06374688,5321839.01158246,Northside,    Accessory On,220 CARBON ST                                     ,2018/05/23 05:32:53+00,43.0647917110397,-76.1451027429517,STREET REPAIR,DP1             ,2919
-8477423.43811541,5318212.81324126,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:32:55+00,43.0409886063219,-76.1539904441214,STREET REPAIR,DP2             ,2920
-8476430.37907024,5321833.28243482,Northside,    Accessory On,220 CARBON ST                                     ,2018/05/23 05:33:41+00,43.064754111034,-76.1450696429382,STREET REPAIR,DP1             ,2921
-8477426.08752007,5318211.13781067,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:34:00+00,43.040977606319,-76.1540142441283,STREET REPAIR,DP2             ,2922
-8476430.16756315,5321833.5109912,Northside,    Accessory On,220 CARBON ST                                     ,2018/05/23 05:34:14+00,43.0647556110344,-76.1450677429377,STREET REPAIR,DP1             ,2923
-8477428.1469314,5318212.75231626,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:34:33+00,43.0409882063202,-76.1540327441351,STREET REPAIR,DP2             ,2924
-8476404.64199514,5321824.29255706,Northside,    Accessory On,216 CARBON ST                                     ,2018/05/23 05:35:29+00,43.0646951110322,-76.1448384428589,STREET REPAIR,DP1             ,2925
-8476396.27076633,5321816.91781565,Northside,    Accessory On,214 CARBON ST                                     ,2018/05/23 05:36:34+00,43.0646467110262,-76.1447632428311,STREET REPAIR,DP1             ,2926
-8477427.18958301,5318204.10100603,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:37:05+00,43.0409314063101,-76.1540241441282,STREET REPAIR,DP2             ,2927
-8476399.1316784,5321821.32132802,Northside,    Accessory On,214 CARBON ST                                     ,2018/05/23 05:37:28+00,43.0646756110305,-76.1447889428415,STREET REPAIR,DP1             ,2928
-8477428.25825038,5318202.4255771,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:37:53+00,43.0409204063078,-76.1540337441305,STREET REPAIR,DP2             ,2929
-8477433.32328898,5318204.71025265,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:38:28+00,43.0409354063087,-76.1540792441463,STREET REPAIR,DP2             ,2930
-8476361.95095536,5321801.3303141,Northside,    Accessory On,208 CARBON ST                                     ,2018/05/23 05:39:37+00,43.0645444110194,-76.1444549427237,STREET REPAIR,DP1             ,2931
-8477439.04511261,5318203.72022609,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:39:46+00,43.0409289063056,-76.1541306441626,STREET REPAIR,DP2             ,2932
-8477441.88376057,5318204.2990105,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:40:52+00,43.0409327063053,-76.1541561441711,STREET REPAIR,DP2             ,2933
-8476325.93908734,5321781.09555081,Northside,    Accessory On,204 CARBON ST                                     ,2018/05/23 05:41:05+00,43.0644116110075,-76.1441314426091,STREET REPAIR,DP1             ,2934
-8477441.41621875,5318207.95449285,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:41:27+00,43.0409567063098,-76.1541519441715,STREET REPAIR,DP2             ,2935
-8477441.19357947,5318203.75068831,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:42:40+00,43.0409291063048,-76.1541499441688,STREET REPAIR,DP2             ,2936
-8477442.30677469,5318202.7606621,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:43:16+00,43.0409226063033,-76.1541599441716,STREET REPAIR,DP2             ,2937
-8476309.43040022,5321756.7316117,Northside,    Accessory On,1001-09 BUTTERNUT ST & CARBON ST                  ,2018/05/23 05:43:28+00,43.0642517109839,-76.1439831425495,STREET REPAIR,DP1             ,2938
-8477444.56656108,5318202.53219442,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:43:39+00,43.0409211063022,-76.1541802441781,STREET REPAIR,DP2             ,2939
-8477453.73928994,5318199.65350316,Southside,    Accessory On,200-40 ONEIDA ST & ADAMS ST W                     ,2018/05/23 05:44:47+00,43.0409022062955,-76.1542626442035,STREET REPAIR,DP2             ,2940
-8476299.756734,5321769.66780508,Northside,    Accessory On,1001-09 BUTTERNUT ST & CARBON ST                  ,2018/05/23 05:45:18+00,43.0643366110028,-76.1438962425274,STREET REPAIR,DP1             ,2941
-8476294.82527875,5321765.64524168,Northside,    Accessory On,1001-09 BUTTERNUT ST & CARBON ST                  ,2018/05/23 05:46:53+00,43.0643102109997,-76.1438519425111,STREET REPAIR,DP1             ,2942
-8476292.26492932,5321759.76376928,Northside,    Accessory On,1001-09 BUTTERNUT ST & CARBON ST                  ,2018/05/23 05:48:18+00,43.0642716109935,-76.1438289425009,STREET REPAIR,DP1             ,2943
-8476287.94573143,5321755.00983586,Northside,    Accessory On,1001-09 BUTTERNUT ST & CARBON ST                  ,2018/05/23 05:49:14+00,43.0642404109892,-76.143790142486,STREET REPAIR,DP1             ,2944
-8476268.55386931,5321744.99915762,Northside,    Accessory On,1001-09 BUTTERNUT ST & CARBON ST                  ,2018/05/23 05:50:31+00,43.0641747109839,-76.1436159424248,STREET REPAIR,DP1             ,2945
-8476257.55550008,5321745.53245135,Northside,    Accessory On,1001-09 BUTTERNUT ST & CARBON ST                  ,2018/05/23 05:51:29+00,43.0641782109884,-76.143517142393,STREET REPAIR,DP1             ,2946
-8476249.46257031,5321742.39364112,Northside,    Accessory On,1001-09 BUTTERNUT ST & CARBON ST                  ,2018/05/23 05:52:45+00,43.0641576109874,-76.1434444423679,STREET REPAIR,DP1             ,2947
-8476243.84093527,5321762.81116648,Northside,    Accessory On,1001-09 BUTTERNUT ST & CARBON ST                  ,2018/05/23 05:54:13+00,43.064291611014,-76.1433939423611,STREET REPAIR,DP1             ,2948
-8477504.83495215,5318187.42288234,Southside,    Accessory On,400 TEMPLE ST                                     ,2018/05/23 05:58:44+00,43.040821906263,-76.1547216443466,STREET REPAIR,DP2             ,2949
-8476169.42392845,5323603.89353454,Northside,    Accessory On,1843 BUTTERNUT ST & HILLSIDE S                    ,2018/05/23 06:07:36+00,43.0763734132588,-76.1427254430149,STREET REPAIR,DP1             ,2950
-8476170.12524143,5323603.17725549,Northside,    Accessory On,1843 BUTTERNUT ST & HILLSIDE S                    ,2018/05/23 06:07:58+00,43.0763687132577,-76.1427317430166,STREET REPAIR,DP1             ,2951
-8476167.83205898,5323599.36726181,Northside,    Accessory On,1839 BUTTERNUT ST TO HILLSIDE                     ,2018/05/23 06:08:21+00,43.0763437132539,-76.1427111430081,STREET REPAIR,DP1             ,2952
-8476164.44794323,5323558.88998382,Northside,    Accessory On,1827 BUTTERNUT ST                                 ,2018/05/23 06:09:26+00,43.0760781132063,-76.1426807429791,STREET REPAIR,DP1             ,2953
-8476152.9152392,5323539.0171681,Northside,    Accessory On,1808-10 BUTTERNUT ST                              ,2018/05/23 06:10:09+00,43.0759477131864,-76.1425771429361,STREET REPAIR,DP1             ,2954
-8476163.26795554,5323545.4788762,Northside,    Accessory On,1827 BUTTERNUT ST                                 ,2018/05/23 06:11:13+00,43.0759901131906,-76.1426701429693,STREET REPAIR,DP1             ,2955
-8476146.30284758,5323316.51766426,Northside,    Accessory On,102 ROSS PK & BUTTERNUT ST                        ,2018/05/23 06:15:14+00,43.0744877129206,-76.1425177428115,STREET REPAIR,DP1             ,2956
-8476145.46794914,5323278.8609097,Northside,    Accessory On,102 ROSS PK & BUTTERNUT ST                        ,2018/05/23 06:16:53+00,43.0742406128755,-76.1425102427913,STREET REPAIR,DP1             ,2957
-8476144.57739283,5323276.92549991,Northside,    Accessory On,1636 BUTTERNUT ST                                 ,2018/05/23 06:17:32+00,43.0742279128735,-76.1425022427878,STREET REPAIR,DP1             ,2958
-8476143.04118268,5323264.15485305,Northside,    Accessory On,1629 BUTTERNUT ST & ROSS PARK                     ,2018/05/23 06:18:44+00,43.0741441128586,-76.1424884427773,STREET REPAIR,DP1             ,2959
-8476131.26357332,5323199.32656436,Northside,    Accessory On,1616 BUTTERNUT ST                                 ,2018/05/23 06:20:15+00,43.0737187127846,-76.1423826427122,STREET REPAIR,DP1             ,2960
-8476133.99090212,5323206.71763701,Northside,    Accessory On,1616 BUTTERNUT ST                                 ,2018/05/23 06:21:08+00,43.0737672127926,-76.1424071427237,STREET REPAIR,DP1             ,2961
-8476126.54362467,5323185.76358029,Northside,    Accessory On,1612 BUTTERNUT ST                                 ,2018/05/23 06:23:32+00,43.0736297127699,-76.1423402426921,STREET REPAIR,DP1             ,2962
-8476135.58276776,5323138.50663884,Northside,    Accessory On,1601 BUTTERNUT ST & HOOD AVE                      ,2018/05/23 06:25:31+00,43.0733196127098,-76.1424214426961,STREET REPAIR,DP1             ,2963
-8476130.60678484,5323137.22654472,Northside,    Accessory On,1600 BUTTERNUT ST                                 ,2018/05/23 06:26:07+00,43.07331121271,-76.142376742681,STREET REPAIR,DP1             ,2964
-8476127.9017201,5323132.79193348,Northside,    Accessory On,1600 BUTTERNUT ST                                 ,2018/05/23 06:26:41+00,43.0732821127056,-76.142352442671,STREET REPAIR,DP1             ,2965
-8476124.76250895,5323123.34362778,Northside,    Accessory On,1600 BUTTERNUT ST                                 ,2018/05/23 06:27:12+00,43.0732201126953,-76.1423242426574,STREET REPAIR,DP1             ,2966
-8476128.2022814,5323105.58998192,Northside,    Accessory On,1519 BUTTERNUT ST & HOOD AVE                      ,2018/05/23 06:28:39+00,43.0731036126727,-76.142355142659,STREET REPAIR,DP1             ,2967
-8476131.5752623,5323091.26517636,Northside,    Accessory On,1519 BUTTERNUT ST & HOOD AVE                      ,2018/05/23 06:29:08+00,43.0730096126543,-76.142385442662,STREET REPAIR,DP1             ,2968
-8476138.00953068,5323085.87052096,Northside,    Accessory On,1519 BUTTERNUT ST & HOOD AVE                      ,2018/05/23 06:29:58+00,43.0729742126455,-76.1424432426783,STREET REPAIR,DP1             ,2969
-8476022.28175471,5323165.98299903,Northside,    Accessory On,149 GREENLAND DR                                  ,2018/05/23 06:31:39+00,43.0734999127823,-76.1414036423788,STREET REPAIR,DP1             ,2970
-8476123.76063021,5323066.34921125,Northside,    Accessory On,1522 BUTTERNUT ST                                 ,2018/05/23 06:32:38+00,43.072846112627,-76.1423152426275,STREET REPAIR,DP1             ,2971
-8476113.78640013,5323057.60197114,Northside,    Accessory On,1518 BUTTERNUT ST                                 ,2018/05/23 06:33:31+00,43.0727887126199,-76.1422256425943,STREET REPAIR,DP1             ,2972
-8476121.31159968,5323048.71758664,Northside,    Accessory On,1518 BUTTERNUT ST                                 ,2018/05/23 06:34:18+00,43.0727304126066,-76.142293242612,STREET REPAIR,DP1             ,2973
-8476103.46707978,5323053.82267862,Northside,    Accessory On,1518 BUTTERNUT ST                                 ,2018/05/23 06:35:24+00,43.0727639126189,-76.1421329425624,STREET REPAIR,DP1             ,2974
-8478018.47460733,5322481.71924866,Northside,    Accessory On,1510 PARK ST                                      ,2018/05/23 06:48:14+00,43.0690096112629,-76.1593357478744,STREET REPAIR,DP1             ,2975
-8478009.17942688,5322482.63353811,Northside,    Accessory On,1510 PARK ST                                      ,2018/05/23 06:49:25+00,43.0690156112672,-76.1592522478477,STREET REPAIR,DP1             ,2976
-8477991.89150367,5322469.62016804,Northside,    Accessory On,1508 PARK ST                                      ,2018/05/23 06:50:45+00,43.0689302112576,-76.1590969477912,STREET REPAIR,DP1             ,2977
-8477986.91552052,5322464.01253863,Northside,    Accessory On,1508 PARK ST                                      ,2018/05/23 06:51:38+00,43.0688934112525,-76.159052247774,STREET REPAIR,DP1             ,2978
-8477962.33616841,5322453.26967183,Northside,    Accessory On,1504 PARK ST                                      ,2018/05/23 06:58:40+00,43.0688229112481,-76.1588314476973,STREET REPAIR,DP1             ,2979
-8477956.90377549,5322453.1934816,Northside,    Accessory On,1504 PARK ST                                      ,2018/05/23 06:59:56+00,43.0688224112499,-76.1587826476814,STREET REPAIR,DP1             ,2980
-8477944.71428701,5322447.82967192,Northside,    Accessory On,1504 PARK ST                                      ,2018/05/23 07:01:14+00,43.0687872112477,-76.1586731476433,STREET REPAIR,DP1             ,2981
-8477944.30240471,5322446.76300549,Northside,    Accessory On,1504 PARK ST                                      ,2018/05/23 07:02:45+00,43.0687802112466,-76.1586694476416,STREET REPAIR,DP1             ,2982
-8477946.36181595,5322446.67157683,Northside,    Accessory On,1504 PARK ST                                      ,2018/05/23 07:05:38+00,43.0687796112458,-76.1586879476476,STREET REPAIR,DP1             ,2983
-8477934.2613831,5322441.35348513,Northside,    Accessory On,1504 PARK ST                                      ,2018/05/23 07:07:10+00,43.0687447112436,-76.1585792476098,STREET REPAIR,DP1             ,2984
-8477930.79934579,5322440.95729518,Northside,    Accessory On,1504 PARK ST                                      ,2018/05/23 07:08:36+00,43.0687421112443,-76.1585481475995,STREET REPAIR,DP1             ,2985
-8477925.9680781,5322436.93444267,Northside,    Accessory On,1504 PARK ST                                      ,2018/05/23 07:09:52+00,43.0687157112411,-76.1585047475835,STREET REPAIR,DP1             ,2986
-8477918.00873171,5322432.7439733,Northside,    Accessory On,1500 PARK ST & COURT ST                           ,2018/05/23 07:11:00+00,43.0686882112388,-76.1584332475583,STREET REPAIR,DP1             ,2987
-8477920.17946238,5322430.64111997,Northside,    Accessory On,1500 PARK ST & COURT ST                           ,2018/05/23 07:12:18+00,43.0686744112356,-76.1584527475637,STREET REPAIR,DP1             ,2988
-8477894.62049856,5322422.33637953,Northside,    Accessory On,1500 PARK ST & COURT ST                           ,2018/05/23 07:14:34+00,43.0686199112345,-76.1582231474852,STREET REPAIR,DP1             ,2989
-8477866.17835803,5322395.7155429,Northside,    Accessory On,1411 PARK ST & COURT ST                           ,2018/05/23 07:20:14+00,43.0684452112123,-76.1579676473897,STREET REPAIR,DP1             ,2990
-8477845.91820365,5322386.63369554,Northside,    Accessory On,1411 PARK ST & COURT ST                           ,2018/05/23 07:21:18+00,43.0683856112084,-76.1577856473264,STREET REPAIR,DP1             ,2991
